R,G,B,month
6.450738064500513,5.8891174168865845,4.285433464977352,1
203.34695151559617,111.34584171464937,28.620170631896368,1
159.29977883999754,77.44767068558455,13.678533209673503,1
211.56736741518813,173.02102245579326,145.59913999044787,1
89.33349004857986,49.861620435668684,24.593794076163796,1
163.43629482786153,132.43989908093866,112.77482429267344,1
43.212398443367555,39.24967570150869,37.88420837031498,1
208.1372207716829,206.47809689585162,209.97127937337305,1
113.9783938035068,82.41337138198001,69.09539339584009,1
136.2804516522855,116.68096608247347,95.03692562560795,1
100.03589401253787,74.36931293006081,52.661548731641965,1
176.67339544512527,162.98887163559237,143.9774844720576,1
38.16104475652736,46.341055256593265,32.18256989106515,1
15.254699891304377,80.30292661325562,169.76699810800253,1
216.3008097165887,162.1825910931136,140.42024291497762,1
102.06919974526743,76.74357885798915,70.78030142220325,1
20.116366577577722,32.003129835416345,50.75246166830159,1
25.36842539386517,31.552693079649686,34.9620301888871,1
228.81888035125058,211.95894621295076,195.37014270031557,1
148.36127247580447,120.81217150760531,115.48132780083021,1
54.33372564405155,58.99378841375511,63.88734144108836,1
42.62928272123075,39.924328321413554,38.84742420507091,1
190.91499917768706,190.3828737459441,188.45230524640232,1
112.89733508082115,111.70013106159851,110.17553516819478,1
155.76689053056595,156.25654801879952,154.2220953660155,1
62.51655416264751,50.278045644487605,28.443908711026097,1
216.28013256584248,199.44985173557794,153.93772893773638,1
160.72453633322755,145.828417958865,101.64710651667875,1
109.92313569681721,94.19261919316239,62.40968826405911,1
209.55434387497982,108.52944383860907,59.35296255906634,1
28.923706106346838,26.59695388519844,24.782435481592373,1
199.92758364313954,167.61293680298553,143.09977695168462,1
92.57487595849999,70.53164937602541,63.49240715682376,1
27.534954407287575,26.832073593890108,26.814966242561724,1
170.3749144811808,162.68164196123314,168.39680729759584,1
60.77791467733662,59.363468350532926,64.26466964422386,1
111.73729988654551,107.04840539518634,110.17156183032016,1
5.896520667466028,6.263920490412161,6.351614840088956,1
113.02915838303642,105.57819748179038,98.70731168542969,1
186.06384959046244,187.20941921074066,185.54970215932656,1
70.76986154052825,61.338351929022025,58.03616077429882,1
150.21192127039637,147.22836054575902,141.30574815475595,1
208.73221117062434,194.3856159143092,180.63504208110692,1
78.81548599670562,69.93822075782673,63.62355848434922,1
17.873655051755467,18.524566263305346,24.253768770956928,1
148.91589743589628,130.35589743589895,116.62871794872044,1
43.34253603713762,33.98436354751842,38.03547520155878,1
220.78780257779619,206.72398616788007,193.26501100282408,1
45.21644490375976,53.311264694489324,116.22574602767277,1
149.7469969409978,97.57002163695682,72.20017906438335,1
213.3151684521192,198.5548051544609,187.19096413599542,1
54.11690276440359,49.856278366116626,51.389698803465414,1
84.53714285713853,81.72697744361167,86.15181954886532,1
157.0576697204711,146.35118628142425,137.29328165373954,1
117.38812528166065,111.15660207299653,109.4104326273148,1
67.6677482980116,67.1480562448246,72.55169561622114,1
35.37055103884327,33.094308943090155,34.87100271002502,1
175.47304128053764,164.51010951978898,155.37721145746528,1
163.73169497246715,150.83623889325088,136.98346642676503,1
95.64145077719974,87.61391561806487,79.18741672834697,1
226.91399904442875,224.09460105112265,218.2202580028629,1
195.46217494090007,145.59456264775713,35.91607565011824,1
225.88981583502024,213.25924759954108,192.61766094757212,1
180.10634208840025,163.3168298709402,141.78081815684698,1
74.20726807888948,56.87271731190711,46.100438276112556,1
137.25105042016799,124.66066176468146,113.30026260502737,1
215.47175080557304,198.39715359832914,193.71390977442428,1
73.73859443894554,65.7519121749304,70.28237199675928,1
164.90475608265692,143.16481232423325,139.13167868932305,1
31.103657390002525,28.851118841656252,35.857653253096686,1
195.72088831208833,147.48431754272764,101.85990338164413,1
235.8122408509402,228.23372994408396,218.28024157202572,1
146.7481757491027,95.97546964757046,38.37230243751118,1
222.3735675644591,182.3082426850925,145.19737071722426,1
15.751142142913869,24.044794988936456,47.13205758124302,1
140.02286067345764,125.46122953351737,145.7111523015137,1
50.74408252666691,58.98982547869572,89.99731505687902,1
195.32520083307958,202.43469205593436,233.22493305563845,1
131.02590890096258,124.28067976042298,120.01755119098142,1
29.402728092363496,33.77099147835451,40.063112584713224,1
200.3651742994017,196.52204374574302,190.02460697196278,1
68.70240777245169,73.02506336243833,77.58779217122611,1
138.17927927927576,128.462741312748,110.77960102958188,1
78.44915168140281,76.17885807173406,81.31982119270828,1
40.49208646529385,37.5214062281218,43.37480741397977,1
220.40509013786777,186.98798161895405,176.32025450688636,1
148.29316009559454,149.4981581043433,151.34085025886696,1
195.7354349095119,138.16713368359837,94.15715119673163,1
186.65324698057665,181.16961316296414,179.8258358130771,1
109.07816400998672,66.25561743806591,48.19761859036131,1
6.235443313132954,5.188521323215298,4.697887604679316,1
191.6684792141511,187.73086592993334,175.47868794952302,1
53.594275700934666,43.399182242991095,37.04369158878272,1
154.39317690646203,132.12889780795723,111.51358443963679,1
34.90973799787843,56.91322126306108,118.86430410418785,1
53.60412385743523,49.23581095444262,50.60837525685699,1
83.73221117061564,81.00306044376472,85.52474839622076,1
212.21088488648317,196.99874706340577,185.35442443227586,1
155.4439526259198,144.93240818279662,136.11424811581458,1
132.77156574261582,116.9024314697302,111.61979247328182,1
22.353501906480005,26.174317680111876,37.35638671482839,1
190.45400475812593,187.850515463924,186.43219666930722,1
59.7063394683002,61.63496932515281,72.40920245398479,1
165.57538294539404,156.6710288264552,154.40929924014858,1
94.04301587300981,97.82296296296718,106.75195767195748,1
51.512718273058745,53.74687199229298,61.347861955176484,1
229.82508106216596,219.50021908686605,215.91446849534603,1
30.906222353289206,30.654526688293362,39.95561781185514,1
121.8304003519525,114.62450505938492,121.77760668719804,1
6.497945881871296,6.642563697389392,5.785008888011575,1
207.45152792411926,178.79689146468488,165.98076923076974,1
61.419379102838384,61.47504102843564,79.67703774617118,1
12.992355616712898,15.859515346095531,13.360394450178282,1
199.08008213552537,189.11704312114932,161.93634496919935,1
113.4832006214856,85.5255389396023,56.475820547674765,1
51.6979176393706,43.729573256135154,28.448221122417255,1
192.71888127347952,163.53636966613888,127.87983639175556,1
223.06119729702127,217.38888360143247,200.2834300941874,1
72.06257693885745,55.8684858432497,44.043906442347016,1
141.97319298246163,115.55719298246265,95.71901754386268,1
104.67315026696258,108.4250572082282,109.80072463767455,1
69.59438933663648,74.22597644142112,77.34051456912957,1
190.76702997274901,179.12908719346882,155.65258855586166,1
25.155385190724708,22.129892794816563,17.5830840189441,1
177.50725493503572,165.66601990890126,148.00565210057547,1
130.6679591117345,82.04035953471998,44.53031371166637,1
208.88675875207588,206.8368063824432,193.56840914501657,1
208.22466165412874,142.84842105263954,64.75293233082702,1
215.2261651069873,202.61762253314828,157.829055869549,1
74.8371050862651,54.26450817835621,31.02587945328274,1
114.85468279880686,93.2190000640064,67.0805326163422,1
169.4754738015713,146.74479747304733,105.19184318097227,1
5.322913423438727,4.861469165772466,6.229051206987251,1
186.23824399870253,182.0562315027881,183.7726076948199,1
25.743207147460488,24.704890853826342,30.4518743667675,1
182.56005398111637,85.79554655870282,102.94197031039376,1
85.39802314368058,62.433944069429586,60.90067502410898,1
50.789595881427715,38.71546821899045,35.914330899429146,1
172.51747627927088,152.65550239233147,144.3606357959346,1
153.4535686876447,116.69731389102941,102.47536454336603,1
219.6757383966177,214.35949367088452,213.99746835441596,1
54.32230071758444,45.2574400623032,45.74014945022397,1
241.95036295859234,212.9848930743459,192.11987443595444,1
191.25348189414606,142.7886103373583,119.86258124419295,1
118.92820699707838,78.70153061224838,70.62463556851012,1
100.17347335667056,84.96713341113018,78.08634772461755,1
34.422022946063564,32.72171963602825,33.457813530262776,1
234.92536560766516,226.5975794251145,213.69440242057465,1
156.8497006956438,143.892735803273,137.60896295097143,1
22.45766138737871,21.84910701390988,22.028931786457733,1
230.78538175046643,218.1224394785895,217.85754189943705,1
69.372447400991,64.74783415842278,66.0799040841506,1
182.81684622918797,135.60463597780017,110.97943192948586,1
5.5617374429579485,6.329961394773168,6.143314271539623,1
180.6069903948839,169.65928495197215,156.48585912487056,1
61.77030642022953,58.92448929960861,54.634241245131214,1
21.92292531120051,22.714626556015823,21.301348547718618,1
120.111906311002,112.3081761006261,103.53350683149026,1
13.174938974830248,9.939655988002457,9.806857532115131,1
218.41326798527854,195.94678802729265,187.39296341676325,1
91.22795024670404,63.75375205592612,55.462993421048566,1
236.62526168874885,49.0002326122353,61.31542219120807,1
163.57375075254203,133.3116023049598,121.50159112410216,1
34.04955443443969,42.84416992786083,38.422933660248994,1
222.28650519031234,166.92802768166092,120.89757785467357,1
16.90640690901946,20.667336145142958,19.522795742116575,1
156.25929127052495,56.25280898876406,29.51426101987864,1
30.365048421582618,30.36973336687272,41.75415042133041,1
120.68855149774912,115.45342634387424,128.14197784161448,1
61.944824982477726,61.34998112292645,74.88188339355943,1
214.9232081911328,185.67883959045292,175.061092150176,1
72.40796070807245,54.08994167604921,37.86810600634318,1
164.04253864040913,121.90726302830686,74.97373820271358,1
216.16129943503972,181.22923728812563,132.03290960453668,1
20.909128362075386,18.15443470071776,15.515361073514944,1
208.07620817844588,187.80864801408097,148.6614165525567,1
171.90536843099108,145.2820077365721,104.79186715727727,1
126.12457749879619,89.29148559472135,49.99082568807177,1
224.20042706723382,219.34592445331015,197.89706207199998,1
228.98377554130445,204.03141201587573,153.9259530344503,1
115.11698933637177,101.757635365982,94.04710632570799,1
225.70119013060545,230.021422351267,235.66711175620017,1
233.70496504750386,174.20344147696537,55.976787954824445,1
232.55837192298682,220.07031440411987,209.1327077747606,1
190.4141582391193,154.00440214156836,127.32659131469691,1
100.07105355268064,72.96114805740385,58.94294714735754,1
26.279527908396567,27.178232318728888,36.38508297098112,1
227.6110066178964,231.04103099965596,233.20919540230534,1
221.08510638299563,193.4786340067877,13.37904523512016,1
23.184429607665216,46.97168644906867,58.38563303659693,1
162.60138050044185,152.13740293357006,134.59598792062627,1
15.658721989074238,16.727769419588565,17.380750653257643,1
215.89371980675762,213.38164251207056,210.68264585657323,1
216.25239520957476,32.515269461075974,29.991916167663874,1
39.67122892955341,38.23642126494746,45.54848004610204,1
99.46821745610008,124.586276161467,160.54227953087133,1
230.96983665254294,231.63718952782398,244.47545312155637,1
59.51654715940385,51.29302261444686,58.384031991178645,1
170.83076445641984,163.81379952415932,176.5881866142576,1
100.46896376996008,111.39625031670602,114.69141119836593,1
179.5210974456099,180.18372753074868,176.92639545883142,1
19.72722766504058,24.106572195021236,29.93911826451353,1
55.35485695814259,64.23339259738569,68.91360918053701,1
68.21885555008379,66.69660600099152,66.9671749467285,1
98.07356886020796,100.66617202213816,102.1866902574002,1
179.12480127185722,162.4606518282962,166.06478537360888,1
36.87894609619566,38.91331883007247,42.966159052452234,1
242.14212034385233,223.88166189111706,215.1151862464222,1
125.55970678647162,99.04469141640857,89.56774651217825,1
202.84412197688934,164.06851735019293,138.94410094634097,1
39.44943820224925,28.919558516452422,29.424878194296276,1
130.48052995392578,112.25668202762805,107.89683179722752,1
92.58616216216907,73.44259459459647,73.67390270270627,1
185.44800316331407,158.33583761696025,149.04230921312706,1
52.07091761224001,41.416933892453756,41.51060680808884,1
142.80058610103922,125.69718113313436,114.85905665644327,1
