R,G,B,month
13.629705318519441,13.507827131188165,14.682181843052291,1
218.78427475583015,149.52873866505254,67.68211720095779,1
193.2005891749585,42.383156465257215,53.57047738938945,1
200.6814965798406,167.46022792138518,142.72872068592707,1
82.79747929987377,52.88064122751404,41.64176953250744,1
177.56739020493325,141.05234972057465,117.49845661496954,1
33.261673342457684,32.77754321849321,35.99302866265384,1
214.64332844176863,208.02338198248822,203.00071662284512,1
116.35190532170628,85.36223337917069,66.46443128716191,1
147.82662372659155,111.90402356544091,88.37428055489303,1
116.35190532170628,85.36223337917069,66.46443128716191,1
162.17506404939175,155.800956219216,152.0216607490133,1
33.261673342457684,32.77754321849321,35.99302866265384,1
30.12533185545564,104.2919274041671,146.2282434225976,1
200.6814965798406,167.46022792138518,142.72872068592707,1
116.35190532170628,85.36223337917069,66.46443128716191,1
33.261673342457684,32.77754321849321,35.99302866265384,1
33.261673342457684,32.77754321849321,35.99302866265384,1
214.64332844176863,208.02338198248822,203.00071662284512,1
140.67543206143418,127.23869478893994,120.1571150673079,1
49.7829732980877,53.09047398969354,58.65851381831809,1
33.261673342457684,32.77754321849321,35.99302866265384,1
183.54253698196422,182.17366418264982,182.79243716786766,1
104.58539097918813,101.48068032917982,101.24365339694405,1
162.17506404939175,155.800956219216,152.0216607490133,1
82.79747929987377,52.88064122751404,41.64176953250744,1
219.30120963722004,191.99313017391972,167.4727719772995,1
177.56739020493325,141.05234972057465,117.49845661496954,1
116.35190532170628,85.36223337917069,66.46443128716191,1
218.78427475583015,149.52873866505254,67.68211720095779,1
33.261673342457684,32.77754321849321,35.99302866265384,1
200.6814965798406,167.46022792138518,142.72872068592707,1
76.61098210753751,75.0753517055924,76.93477439804681,1
33.261673342457684,32.77754321849321,35.99302866265384,1
162.17506404939175,155.800956219216,152.0216607490133,1
49.7829732980877,53.09047398969354,58.65851381831809,1
104.58539097918813,101.48068032917982,101.24365339694405,1
13.629705318519441,13.507827131188165,14.682181843052291,1
104.58539097918813,101.48068032917982,101.24365339694405,1
183.54253698196422,182.17366418264982,182.79243716786766,1
82.79747929987377,52.88064122751404,41.64176953250744,1
162.17506404939175,155.800956219216,152.0216607490133,1
219.30120963722004,191.99313017391972,167.4727719772995,1
76.61098210753751,75.0753517055924,76.93477439804681,1
13.629705318519441,13.507827131188165,14.682181843052291,1
140.67543206143418,127.23869478893994,120.1571150673079,1
33.261673342457684,32.77754321849321,35.99302866265384,1
214.64332844176863,208.02338198248822,203.00071662284512,1
76.61098210753751,75.0753517055924,76.93477439804681,1
147.82662372659155,111.90402356544091,88.37428055489303,1
214.64332844176863,208.02338198248822,203.00071662284512,1
49.7829732980877,53.09047398969354,58.65851381831809,1
76.61098210753751,75.0753517055924,76.93477439804681,1
162.17506404939175,155.800956219216,152.0216607490133,1
104.58539097918813,101.48068032917982,101.24365339694405,1
76.61098210753751,75.0753517055924,76.93477439804681,1
33.261673342457684,32.77754321849321,35.99302866265384,1
162.17506404939175,155.800956219216,152.0216607490133,1
162.17506404939175,155.800956219216,152.0216607490133,1
76.61098210753751,75.0753517055924,76.93477439804681,1
230.96314656617437,228.39448192739385,225.959638888211,1
218.78427475583015,149.52873866505254,67.68211720095779,1
214.64332844176863,208.02338198248822,203.00071662284512,1
200.6814965798406,167.46022792138518,142.72872068592707,1
82.79747929987377,52.88064122751404,41.64176953250744,1
140.67543206143418,127.23869478893994,120.1571150673079,1
214.64332844176863,208.02338198248822,203.00071662284512,1
76.61098210753751,75.0753517055924,76.93477439804681,1
162.17506404939175,155.800956219216,152.0216607490133,1
33.261673342457684,32.77754321849321,35.99302866265384,1
177.56739020493325,141.05234972057465,117.49845661496954,1
230.96314656617437,228.39448192739385,225.959638888211,1
116.35190532170628,85.36223337917069,66.46443128716191,1
219.30120963722004,191.99313017391972,167.4727719772995,1
33.261673342457684,32.77754321849321,35.99302866265384,1
140.67543206143418,127.23869478893994,120.1571150673079,1
49.7829732980877,53.09047398969354,58.65851381831809,1
214.64332844176863,208.02338198248822,203.00071662284512,1
140.67543206143418,127.23869478893994,120.1571150673079,1
33.261673342457684,32.77754321849321,35.99302866265384,1
214.64332844176863,208.02338198248822,203.00071662284512,1
76.61098210753751,75.0753517055924,76.93477439804681,1
140.67543206143418,127.23869478893994,120.1571150673079,1
76.61098210753751,75.0753517055924,76.93477439804681,1
33.261673342457684,32.77754321849321,35.99302866265384,1
219.30120963722004,191.99313017391972,167.4727719772995,1
162.17506404939175,155.800956219216,152.0216607490133,1
177.56739020493325,141.05234972057465,117.49845661496954,1
183.54253698196422,182.17366418264982,182.79243716786766,1
116.35190532170628,85.36223337917069,66.46443128716191,1
13.629705318519441,13.507827131188165,14.682181843052291,1
183.54253698196422,182.17366418264982,182.79243716786766,1
33.261673342457684,32.77754321849321,35.99302866265384,1
140.67543206143418,127.23869478893994,120.1571150673079,1
30.12533185545564,104.2919274041671,146.2282434225976,1
49.7829732980877,53.09047398969354,58.65851381831809,1
76.61098210753751,75.0753517055924,76.93477439804681,1
219.30120963722004,191.99313017391972,167.4727719772995,1
162.17506404939175,155.800956219216,152.0216607490133,1
140.67543206143418,127.23869478893994,120.1571150673079,1
33.261673342457684,32.77754321849321,35.99302866265384,1
