R,G,B,month
136.4128003312346,115.18555383177961,100.82583069568854,1
218.86143578486758,196.1464496700365,177.28414628100614,1
11.55687995430992,12.489562962749531,14.464229074694998,1
53.40899924820033,50.08807585543302,51.70740032720684,1
118.44391815642464,90.35468065579758,70.7637841519556,1
182.99259828066488,177.08759764711917,174.47736116274746,1
136.4128003312346,115.18555383177961,100.82583069568854,1
198.90981665938426,165.71528285178292,140.06751002573787,1
227.80817159699436,225.59618354199011,225.26660484902717,1
41.871182086960744,66.66996804797705,93.62668659494382,1
111.44388008606573,124.22138995204429,139.5973241544638,1
29.02475701460402,31.55269457773143,36.75165760863703,1
81.31123352134374,70.86715229648897,65.86196488593248,1
198.90981665938426,165.71528285178292,140.06751002573787,1
29.02475701460402,31.55269457773143,36.75165760863703,1
136.4128003312346,115.18555383177961,100.82583069568854,1
11.55687995430992,12.489562962749531,14.464229074694998,1
118.44391815642464,90.35468065579758,70.7637841519556,1
172.10032217645212,134.82055999961273,109.55413373555503,1
41.871182086960744,66.66996804797705,93.62668659494382,1
53.40899924820033,50.08807585543302,51.70740032720684,1
227.80817159699436,225.59618354199011,225.26660484902717,1
29.02475701460402,31.55269457773143,36.75165760863703,1
136.4128003312346,115.18555383177961,100.82583069568854,1
198.90981665938426,165.71528285178292,140.06751002573787,1
227.80817159699436,225.59618354199011,225.26660484902717,1
118.44391815642464,90.35468065579758,70.7637841519556,1
214.80282623935386,155.31441076759313,58.64525346310329,1
218.86143578486758,196.1464496700365,177.28414628100614,1
81.31123352134374,70.86715229648897,65.86196488593248,1
182.99259828066488,177.08759764711917,174.47736116274746,1
136.4128003312346,115.18555383177961,100.82583069568854,1
159.519791350324,147.21466821603366,140.2483698012156,1
136.4128003312346,115.18555383177961,100.82583069568854,1
53.40899924820033,50.08807585543302,51.70740032720684,1
11.55687995430992,12.489562962749531,14.464229074694998,1
198.90981665938426,165.71528285178292,140.06751002573787,1
182.99259828066488,177.08759764711917,174.47736116274746,1
227.80817159699436,225.59618354199011,225.26660484902717,1
29.02475701460402,31.55269457773143,36.75165760863703,1
136.4128003312346,115.18555383177961,100.82583069568854,1
136.4128003312346,115.18555383177961,100.82583069568854,1
