R,G,B,month
48.20178300898542,45.00512760750345,47.58798508333489,1
236.51305565276485,228.29037451869374,227.80616030803554,1
183.06246637977688,174.17576654112605,178.48850188275105,1
151.27073732718878,111.27073732719525,114.47995391704735,1
192.73992507664593,176.6222613236592,176.21461005790525,1
119.21171770972198,104.19928983577415,100.74700399467189,1
50.242267461474974,41.01203464178149,40.272635249134744,1
213.76454946058766,199.3867193435778,200.40358608115272,1
133.26579600174014,104.67167663798152,88.02801692689859,1
192.762448358333,196.79963035444547,206.98369210699894,1
38.25046547397062,45.32672225370152,52.38913624220882,1
179.12918593248773,145.22845733503513,124.52087711925556,1
113.98876404494044,90.8757971454634,83.90646826601947,1
21.868473994108772,20.55880765456652,20.73844455348043,1
45.39030688250318,45.435991657566305,50.70811401330977,1
195.31089560752764,154.27666856817248,137.9600684540807,1
162.37579294594525,128.4366911951226,113.16061913219586,1
39.45914969410771,62.797723224649495,89.94749477269356,1
190.6988893459449,190.05758946934858,175.69930069929376,1
167.8183057780694,66.64632691324616,59.40787455258483,1
38.91110849473364,33.95773238359072,35.06575616647147,1
177.77408747121743,160.56165734956085,149.02137454784614,1
104.62628126280703,88.71238212382544,70.233702337019,1
236.5477249401265,200.40848443380585,88.89633937734645,1
203.3485648301234,206.54734411086696,219.19176839325166,1
4.952619660838138,4.226547509904719,6.123040223998544,1
71.99860406091322,80.25621827411128,98.33007614213108,1
144.46054363818638,161.45481297918036,185.336947262432,1
193.4335223692433,146.1162570888534,116.56773787019395,1
3.0450161989442037,5.510069911524965,6.082832837549532,1
181.11837488456214,138.1550323176569,115.97072945522633,1
225.99666110184293,201.2677796327409,193.68597662772436,1
57.925761549321415,53.75879228027662,49.345571918499786,1
110.81288278775394,94.71288278776272,83.07697993663209,1
96.57364012299047,79.60576821121586,90.77393701622535,1
196.98294955175507,201.23132360695172,215.34346985408803,1
138.49289501589533,144.31633085895152,157.27423117707667,1
18.767270635599345,54.36836353178179,86.75697440321136,1
219.14179608372663,202.35584064821512,186.4469952734706,1
25.07206238236091,17.25544501209954,21.135721968270524,1
150.69096355466507,128.692461308042,115.39340988517684,1
74.15484550561699,64.71207865168856,61.93398876404521,1
215.11484863047582,183.05478135511535,166.39259971167107,1
54.77964887137926,57.52508061626426,64.63453959153921,1
8.534438583270234,13.741522230595402,19.640894247678887,1
132.39335180056264,123.82192322912317,121.77522754253687,1
7.253023989157711,6.099267935555268,6.139497691163079,1
218.97688595376638,179.0873761747558,180.68122936245106,1
80.51403765926355,75.64449205096247,80.37202615851851,1
53.048347759553835,40.7033140452393,44.25957629955555,1
188.00053361793516,54.93036286019092,86.75880469584209,1
56.066098654716654,51.46565022420854,55.261793721974215,1
193.2631147541084,155.37852459015625,142.96737704917186,1
126.35169969389162,97.80666988883489,88.88287417431994,1
235.7075287021275,215.53325220891475,206.30421670811052,1
40.33596932661865,38.61207764199166,40.53275820752061,1
139.5728002954425,123.11937955867049,96.83131751453541,1
81.73831954168882,71.53761935073845,65.71546785486453,1
176.06009689722111,156.78332130706556,127.80393773839168,1
100.52220375209451,28.82688197578016,47.445499881259934,1
131.33320235756054,125.73123772102373,138.28722986247465,1
